,cantidad,nombre,categoria,precio,dia,dia_semana,mes
2074,2,Bananas,Frutas y Verduras,5800,20,5,9
2075,5,Galletitas de agua,Galletitas y Snacks,4200,20,5,9
2076,2,Galletitas de agua,Galletitas y Snacks,4200,20,5,9
2077,1,Pan integral,Panaderia,10000,20,5,9
2078,1,Manzanas,Frutas y Verduras,5200,21,6,9
2079,3,Costilla de cerdo,Carniceria,11400,21,6,9
2080,3,Yogur,Lacteos,4200,21,6,9
2081,6,Yogur,Lacteos,4200,21,6,9
2082,2,Asado,Carniceria,22800,21,6,9
2083,3,Manies,Galletitas y Snacks,4400,21,6,9
2084,6,Salchicha,Carniceria,9000,21,6,9
2085,6,Manzanas,Frutas y Verduras,5200,21,6,9
2086,5,Garbanzos,Conservas,2900,21,6,9
2087,1,Asado,Carniceria,22800,21,6,9
2088,6,Papas fritas,Congelados,6600,21,6,9
2089,2,Papas chips,Galletitas y Snacks,6800,21,6,9
2090,3,Garbanzos,Conservas,2900,21,6,9
2091,3,Galletitas de chocolate,Galletitas y Snacks,5000,21,6,9
2092,6,Hamburgesas congeladas,Congelados,7600,22,7,9
2093,6,Vino tinto,Bebidas,10800,22,7,9
2094,2,Milanesa,Carniceria,13000,22,7,9
2095,1,Zanahorias,Frutas y Verduras,2600,22,7,9
2096,1,Pan integral,Panaderia,10000,22,7,9
2097,1,Salchicha,Carniceria,9000,22,7,9
2098,3,Garbanzos,Conservas,2900,22,7,9
2099,3,Queso cremoso,Lacteos,13800,22,7,9
2100,2,Asado,Carniceria,22800,22,7,9
2101,5,Costilla de cerdo,Carniceria,11400,22,7,9
2102,2,Cerveza,Bebidas,9200,22,7,9
2103,6,Queso rallado,Lacteos,15400,23,1,9
2104,4,Galletitas de chocolate,Galletitas y Snacks,5000,23,1,9
2105,4,Pan frances,Panaderia,6500,23,1,9
2106,5,Leche,Lacteos,9800,23,1,9
2107,3,Galletitas de agua,Galletitas y Snacks,4200,23,1,9
2108,1,Costilla de cerdo,Carniceria,11400,23,1,9
2109,3,Queso cremoso,Lacteos,13800,23,1,9
2110,2,Cebolla,Frutas y Verduras,3400,23,1,9
2111,3,Manies,Galletitas y Snacks,4400,24,2,9
2112,2,Galletitas de chocolate,Galletitas y Snacks,5000,24,2,9
2113,5,Galletitas de chocolate,Galletitas y Snacks,5000,24,2,9
2114,6,Papas chips,Galletitas y Snacks,6800,24,2,9
2115,1,Arroz,Conservas,3400,24,2,9
2116,5,Hamburgesas congeladas,Congelados,7600,24,2,9
2117,2,Lentejas,Conservas,2600,24,2,9
2118,4,Queso rallado,Lacteos,15400,25,3,9
2119,1,Galletitas de agua,Galletitas y Snacks,4200,25,3,9
2120,2,Manteca,Lacteos,4500,25,3,9
2121,2,Hamburgesas congeladas,Congelados,7600,25,3,9
2122,2,Hamburgesas congeladas,Congelados,7600,25,3,9
2123,2,Jugos de frutas,Bebidas,7600,25,3,9
2124,1,Papas chips,Galletitas y Snacks,6800,25,3,9
2125,2,Pizza congelada,Congelados,12400,25,3,9
2126,3,Leche,Lacteos,9800,25,3,9
2127,6,Cerveza,Bebidas,9200,25,3,9
2128,1,Bananas,Frutas y Verduras,5800,25,3,9
2129,2,Medialunas,Panaderia,2800,25,3,9
2130,2,Hamburgesas congeladas,Congelados,7600,25,3,9
2131,5,Manzanas,Frutas y Verduras,5200,25,3,9
2132,5,Lentejas,Conservas,2600,25,3,9
2133,5,Garbanzos,Conservas,2900,26,4,9
2134,5,Costilla de cerdo,Carniceria,11400,26,4,9
2135,6,Costilla de cerdo,Carniceria,11400,26,4,9
2136,3,Asado,Carniceria,22800,26,4,9
2137,1,Pollo,Carniceria,14800,26,4,9
2138,4,Medialunas,Panaderia,2800,26,4,9
2139,1,Papas fritas,Congelados,6600,26,4,9
2140,4,Manteca,Lacteos,4500,26,4,9
2141,1,Pizza congelada,Congelados,12400,26,4,9
2142,6,Lechugas,Frutas y Verduras,3400,27,5,9
2143,1,Galletitas de agua,Galletitas y Snacks,4200,27,5,9
2144,3,Asado,Carniceria,22800,27,5,9
2145,3,Chorizo,Carniceria,9000,27,5,9
2146,5,Tomates,Frutas y Verduras,5200,27,5,9
2147,6,Tomates,Frutas y Verduras,5200,27,5,9
2148,6,Manteca,Lacteos,4500,27,5,9
2149,3,Vino tinto,Bebidas,10800,27,5,9
2150,5,Queso rallado,Lacteos,15400,27,5,9
2151,4,Costilla de cerdo,Carniceria,11400,27,5,9
2152,5,Yogur,Lacteos,4200,27,5,9
2153,5,Queso cremoso,Lacteos,13800,27,5,9
2154,2,Asado,Carniceria,22800,27,5,9
2155,5,Costilla de cerdo,Carniceria,11400,28,6,9
2156,1,Cerveza,Bebidas,9200,28,6,9
2157,6,Chorizo,Carniceria,9000,28,6,9
2158,6,Milanesa,Carniceria,13000,28,6,9
2159,6,Yogur,Lacteos,4200,28,6,9
2160,5,Costilla de cerdo,Carniceria,11400,28,6,9
2161,6,Pan frances,Panaderia,6500,28,6,9
2162,3,Manzanas,Frutas y Verduras,5200,28,6,9
2163,1,Manzanas,Frutas y Verduras,5200,28,6,9
2164,2,Costilla de cerdo,Carniceria,11400,28,6,9
2165,1,Empanadas,Congelados,10800,28,6,9
2166,4,Zanahorias,Frutas y Verduras,2600,28,6,9
2167,6,Tortas,Panaderia,12200,29,7,9
2168,6,Asado,Carniceria,22800,29,7,9
2169,6,Hamburgesas congeladas,Congelados,7600,29,7,9
2170,1,Empanadas,Congelados,10800,29,7,9
2171,4,Asado,Carniceria,22800,29,7,9
2172,1,Tortas,Panaderia,12200,29,7,9
2173,5,Pollo,Carniceria,14800,29,7,9
2174,3,Atun enlatado,Conservas,5000,29,7,9
2175,3,Galletitas de chocolate,Galletitas y Snacks,5000,29,7,9
2176,4,Agua mineral,Bebidas,5000,29,7,9
2177,3,Tortas,Panaderia,12200,29,7,9
2178,4,Bananas,Frutas y Verduras,5800,29,7,9
2179,2,Empanadas,Congelados,10800,29,7,9
2180,5,Zanahorias,Frutas y Verduras,2600,29,7,9
2181,3,Papas chips,Galletitas y Snacks,6800,29,7,9
2182,4,Queso cremoso,Lacteos,13800,29,7,9
2183,3,Agua mineral,Bebidas,5000,30,1,9
2184,2,Arroz,Conservas,3400,30,1,9
2185,3,Garbanzos,Conservas,2900,30,1,9
2186,6,Manteca,Lacteos,4500,30,1,9
2187,3,Tortas,Panaderia,12200,30,1,9
2188,6,Pan integral,Panaderia,10000,30,1,9
2189,1,Papas chips,Galletitas y Snacks,6800,30,1,9
2190,1,Milanesa,Carniceria,13000,30,1,9
2191,1,Salchicha,Carniceria,9000,30,1,9
2192,2,Facturas,Panaderia,9900,30,1,9
2193,4,Manteca,Lacteos,4500,30,1,9
2194,5,Asado,Carniceria,22800,30,1,9
2195,2,Queso rallado,Lacteos,15400,30,1,9
2196,3,Hamburgesas congeladas,Congelados,7600,30,1,9
2197,4,Lentejas,Conservas,2600,30,1,9
2198,3,Pan integral,Panaderia,10000,30,1,9
2199,2,Tortas,Panaderia,12200,1,2,10
2200,3,Salchicha,Carniceria,9000,1,2,10
2201,2,Arroz,Conservas,3400,1,2,10
2202,4,Empanadas,Congelados,10800,1,2,10
2203,5,Agua mineral,Bebidas,5000,1,2,10
2204,5,Atun enlatado,Conservas,5000,2,3,10
2205,4,Garbanzos,Conservas,2900,2,3,10
2206,6,Papas fritas,Congelados,6600,2,3,10
2207,4,Costilla de cerdo,Carniceria,11400,2,3,10
2208,1,Manzanas,Frutas y Verduras,5200,2,3,10
2209,1,Milanesa,Carniceria,13000,2,3,10
2210,4,Galletitas de agua,Galletitas y Snacks,4200,2,3,10
2211,5,Asado,Carniceria,22800,3,4,10
2212,5,Papas fritas,Congelados,6600,3,4,10
2213,2,Galletitas de agua,Galletitas y Snacks,4200,3,4,10
2214,4,Manies,Galletitas y Snacks,4400,3,4,10
2215,6,Hamburgesas congeladas,Congelados,7600,3,4,10
2216,6,Medialunas,Panaderia,2800,3,4,10
2217,6,Garbanzos,Conservas,2900,3,4,10
2218,1,Pan integral,Panaderia,10000,3,4,10
2219,1,Yogur,Lacteos,4200,3,4,10
2220,6,Asado,Carniceria,22800,3,4,10
2221,5,Jugos de frutas,Bebidas,7600,3,4,10
2222,3,Cebolla,Frutas y Verduras,3400,3,4,10
2223,5,Lechugas,Frutas y Verduras,3400,3,4,10
2224,6,Agua mineral,Bebidas,5000,3,4,10
2225,6,Pizza congelada,Congelados,12400,3,4,10
2226,3,Pollo,Carniceria,14800,3,4,10
2227,1,Queso cremoso,Lacteos,13800,3,4,10
2228,4,Cerveza,Bebidas,9200,4,5,10
2229,4,Facturas,Panaderia,9900,4,5,10
2230,3,Papas chips,Galletitas y Snacks,6800,4,5,10
2231,5,Galletitas de agua,Galletitas y Snacks,4200,4,5,10
2232,3,Galletitas de chocolate,Galletitas y Snacks,5000,4,5,10
2233,1,Galletitas de agua,Galletitas y Snacks,4200,4,5,10
2234,5,Asado,Carniceria,22800,4,5,10
2235,4,Arroz,Conservas,3400,4,5,10
2236,2,Hamburgesas congeladas,Congelados,7600,5,6,10
2237,1,Milanesa,Carniceria,13000,5,6,10
2238,5,Galletitas de agua,Galletitas y Snacks,4200,5,6,10
2239,6,Yogur,Lacteos,4200,5,6,10
2240,4,Jugos de frutas,Bebidas,7600,5,6,10
2241,2,Cebolla,Frutas y Verduras,3400,5,6,10
2242,3,Agua mineral,Bebidas,5000,5,6,10
2243,5,Lechugas,Frutas y Verduras,3400,5,6,10
2244,5,Tomates,Frutas y Verduras,5200,5,6,10
2245,4,Leche,Lacteos,9800,5,6,10
2246,4,Bananas,Frutas y Verduras,5800,5,6,10
2247,2,Lechugas,Frutas y Verduras,3400,6,7,10
2248,2,Bananas,Frutas y Verduras,5800,6,7,10
2249,1,Asado,Carniceria,22800,6,7,10
2250,4,Bananas,Frutas y Verduras,5800,6,7,10
2251,1,Queso rallado,Lacteos,15400,6,7,10
2252,2,Cerveza,Bebidas,9200,6,7,10
2253,5,Pollo,Carniceria,14800,6,7,10
2254,1,Vino tinto,Bebidas,10800,6,7,10
2255,3,Manteca,Lacteos,4500,6,7,10
2256,6,Galletitas de chocolate,Galletitas y Snacks,5000,6,7,10
2257,1,Medialunas,Panaderia,2800,7,1,10
2258,6,Chorizo,Carniceria,9000,7,1,10
2259,4,Garbanzos,Conservas,2900,7,1,10
2260,6,Bananas,Frutas y Verduras,5800,7,1,10
2261,3,Cebolla,Frutas y Verduras,3400,7,1,10
2262,5,Yogur,Lacteos,4200,7,1,10
2263,1,Lentejas,Conservas,2600,7,1,10
2264,4,Galletitas de chocolate,Galletitas y Snacks,5000,7,1,10
2265,4,Pizza congelada,Congelados,12400,7,1,10
2266,5,Zanahorias,Frutas y Verduras,2600,8,2,10
2267,4,Manies,Galletitas y Snacks,4400,8,2,10
2268,4,Medialunas,Panaderia,2800,9,3,10
2269,5,Manzanas,Frutas y Verduras,5200,9,3,10
2270,2,Leche,Lacteos,9800,9,3,10
2271,1,Costilla de cerdo,Carniceria,11400,9,3,10
2272,2,Salchicha,Carniceria,9000,9,3,10
2273,3,Milanesa,Carniceria,13000,9,3,10
2274,6,Facturas,Panaderia,9900,9,3,10
2275,4,Galletitas de chocolate,Galletitas y Snacks,5000,9,3,10
2276,2,Papas fritas,Congelados,6600,10,4,10
2277,2,Pizza congelada,Congelados,12400,10,4,10
2278,4,Zanahorias,Frutas y Verduras,2600,10,4,10
2279,1,Arroz,Conservas,3400,10,4,10
2280,3,Manzanas,Frutas y Verduras,5200,10,4,10
2281,6,Atun enlatado,Conservas,5000,10,4,10
2282,4,Empanadas,Congelados,10800,10,4,10
2283,6,Manzanas,Frutas y Verduras,5200,10,4,10
2284,5,Arroz,Conservas,3400,10,4,10
2285,3,Papas chips,Galletitas y Snacks,6800,10,4,10
2286,2,Agua mineral,Bebidas,5000,11,5,10
2287,1,Pan integral,Panaderia,10000,11,5,10
2288,2,Medialunas,Panaderia,2800,11,5,10
2289,5,Costilla de cerdo,Carniceria,11400,11,5,10
2290,3,Asado,Carniceria,22800,11,5,10
2291,2,Queso cremoso,Lacteos,13800,11,5,10
2292,3,Jugos de frutas,Bebidas,7600,11,5,10
2293,5,Medialunas,Panaderia,2800,11,5,10
2294,2,Milanesa,Carniceria,13000,11,5,10
2295,5,Cebolla,Frutas y Verduras,3400,11,5,10
2296,3,Pizza congelada,Congelados,12400,12,6,10
2297,1,Bananas,Frutas y Verduras,5800,12,6,10
2298,6,Empanadas,Congelados,10800,12,6,10
2299,4,Galletitas de chocolate,Galletitas y Snacks,5000,12,6,10
2300,1,Manies,Galletitas y Snacks,4400,12,6,10
2301,1,Zanahorias,Frutas y Verduras,2600,12,6,10
2302,2,Galletitas de chocolate,Galletitas y Snacks,5000,12,6,10
2303,4,Cebolla,Frutas y Verduras,3400,12,6,10
2304,4,Zanahorias,Frutas y Verduras,2600,13,7,10
2305,4,Milanesa,Carniceria,13000,13,7,10
2306,5,Bananas,Frutas y Verduras,5800,13,7,10
2307,6,Garbanzos,Conservas,2900,13,7,10
2308,5,Jugos de frutas,Bebidas,7600,13,7,10
2309,6,Galletitas de chocolate,Galletitas y Snacks,5000,13,7,10
2310,5,Arroz,Conservas,3400,14,1,10
2311,2,Tomates,Frutas y Verduras,5200,14,1,10
2312,6,Tortas,Panaderia,12200,14,1,10
2313,2,Zanahorias,Frutas y Verduras,2600,14,1,10
2314,6,Lechugas,Frutas y Verduras,3400,14,1,10
2315,1,Tortas,Panaderia,12200,14,1,10
2316,2,Pollo,Carniceria,14800,14,1,10
2317,5,Zanahorias,Frutas y Verduras,2600,14,1,10
2318,5,Yogur,Lacteos,4200,14,1,10
2319,1,Yogur,Lacteos,4200,14,1,10
2320,4,Pizza congelada,Congelados,12400,15,2,10
2321,1,Queso cremoso,Lacteos,13800,15,2,10
2322,2,Salchicha,Carniceria,9000,15,2,10
2323,5,Vino tinto,Bebidas,10800,15,2,10
2324,1,Garbanzos,Conservas,2900,15,2,10
2325,4,Atun enlatado,Conservas,5000,15,2,10
2326,2,Pizza congelada,Congelados,12400,15,2,10
2327,6,Cerveza,Bebidas,9200,15,2,10
2328,6,Galletitas de agua,Galletitas y Snacks,4200,15,2,10
2329,2,Vino tinto,Bebidas,10800,15,2,10
2330,2,Medialunas,Panaderia,2800,15,2,10
2331,1,Agua mineral,Bebidas,5000,16,3,10
2332,4,Manteca,Lacteos,4500,16,3,10
2333,1,Queso cremoso,Lacteos,13800,16,3,10
2334,6,Tomates,Frutas y Verduras,5200,16,3,10
2335,3,Facturas,Panaderia,9900,16,3,10
2336,6,Galletitas de chocolate,Galletitas y Snacks,5000,16,3,10
2337,3,Agua mineral,Bebidas,5000,16,3,10
2338,2,Yogur,Lacteos,4200,16,3,10
2339,2,Zanahorias,Frutas y Verduras,2600,16,3,10
2340,4,Jugos de frutas,Bebidas,7600,16,3,10
2341,3,Lechugas,Frutas y Verduras,3400,16,3,10
2342,6,Manies,Galletitas y Snacks,4400,16,3,10
2343,6,Lechugas,Frutas y Verduras,3400,17,4,10
2344,3,Galletitas de chocolate,Galletitas y Snacks,5000,17,4,10
2345,1,Zanahorias,Frutas y Verduras,2600,17,4,10
2346,3,Galletitas de agua,Galletitas y Snacks,4200,17,4,10
2347,3,Jugos de frutas,Bebidas,7600,17,4,10
2348,4,Pizza congelada,Congelados,12400,17,4,10
2349,2,Hamburgesas congeladas,Congelados,7600,17,4,10
2350,1,Cerveza,Bebidas,9200,17,4,10
2351,5,Pan integral,Panaderia,10000,17,4,10
2352,2,Vino tinto,Bebidas,10800,17,4,10
2353,3,Tomates,Frutas y Verduras,5200,17,4,10
2354,1,Queso cremoso,Lacteos,13800,17,4,10
2355,5,Bananas,Frutas y Verduras,5800,18,5,10
2356,1,Agua mineral,Bebidas,5000,18,5,10
2357,3,Asado,Carniceria,22800,18,5,10
2358,1,Cebolla,Frutas y Verduras,3400,18,5,10
2359,5,Manteca,Lacteos,4500,18,5,10
2360,5,Medialunas,Panaderia,2800,18,5,10
2361,4,Leche,Lacteos,9800,18,5,10
2362,2,Lentejas,Conservas,2600,19,6,10
2363,6,Galletitas de agua,Galletitas y Snacks,4200,19,6,10
2364,3,Tomates,Frutas y Verduras,5200,19,6,10
2365,3,Manies,Galletitas y Snacks,4400,19,6,10
2366,1,Cebolla,Frutas y Verduras,3400,19,6,10
2367,3,Salchicha,Carniceria,9000,19,6,10
2368,4,Cerveza,Bebidas,9200,19,6,10
2369,5,Lechugas,Frutas y Verduras,3400,19,6,10
2370,3,Asado,Carniceria,22800,19,6,10
2371,1,Queso rallado,Lacteos,15400,19,6,10
2372,4,Pizza congelada,Congelados,12400,19,6,10
2373,4,Hamburgesas congeladas,Congelados,7600,20,7,10
2374,3,Empanadas,Congelados,10800,20,7,10
2375,6,Facturas,Panaderia,9900,20,7,10
2376,2,Salchicha,Carniceria,9000,20,7,10
2377,5,Empanadas,Congelados,10800,20,7,10
2378,6,Queso rallado,Lacteos,15400,20,7,10
2379,2,Cebolla,Frutas y Verduras,3400,20,7,10
2380,5,Manies,Galletitas y Snacks,4400,20,7,10
2381,3,Queso cremoso,Lacteos,13800,20,7,10
2382,5,Costilla de cerdo,Carniceria,11400,20,7,10
2383,4,Chorizo,Carniceria,9000,20,7,10
2384,4,Agua mineral,Bebidas,5000,20,7,10
2385,1,Queso cremoso,Lacteos,13800,20,7,10
2386,5,Pizza congelada,Congelados,12400,20,7,10
2387,1,Agua mineral,Bebidas,5000,21,1,10
2388,5,Medialunas,Panaderia,2800,21,1,10
2389,6,Costilla de cerdo,Carniceria,11400,21,1,10
2390,1,Leche,Lacteos,9800,21,1,10
2391,4,Pan frances,Panaderia,6500,21,1,10
2392,5,Jugos de frutas,Bebidas,7600,22,2,10
2393,2,Galletitas de chocolate,Galletitas y Snacks,5000,22,2,10
2394,4,Yogur,Lacteos,4200,22,2,10
2395,6,Chorizo,Carniceria,9000,22,2,10
2396,3,Jugos de frutas,Bebidas,7600,22,2,10
2397,6,Pan integral,Panaderia,10000,22,2,10
2398,4,Papas fritas,Congelados,6600,22,2,10
2399,1,Lentejas,Conservas,2600,23,3,10
2400,1,Agua mineral,Bebidas,5000,23,3,10
2401,5,Costilla de cerdo,Carniceria,11400,23,3,10
2402,6,Manies,Galletitas y Snacks,4400,23,3,10
2403,2,Chorizo,Carniceria,9000,23,3,10
2404,5,Cerveza,Bebidas,9200,23,3,10
2405,5,Cebolla,Frutas y Verduras,3400,23,3,10
2406,6,Empanadas,Congelados,10800,23,3,10
2407,1,Facturas,Panaderia,9900,24,4,10
2408,2,Arroz,Conservas,3400,24,4,10
2409,4,Cerveza,Bebidas,9200,24,4,10
2410,6,Bananas,Frutas y Verduras,5800,24,4,10
2411,3,Cebolla,Frutas y Verduras,3400,24,4,10
2412,2,Queso cremoso,Lacteos,13800,25,5,10
2413,3,Leche,Lacteos,9800,25,5,10
2414,3,Agua mineral,Bebidas,5000,25,5,10
2415,2,Pizza congelada,Congelados,12400,25,5,10
2416,1,Atun enlatado,Conservas,5000,25,5,10
2417,1,Garbanzos,Conservas,2900,25,5,10
2418,4,Salchicha,Carniceria,9000,26,6,10
2419,6,Agua mineral,Bebidas,5000,26,6,10
2420,1,Papas chips,Galletitas y Snacks,6800,26,6,10
2421,3,Papas fritas,Congelados,6600,26,6,10
2422,5,Tomates,Frutas y Verduras,5200,26,6,10
2423,5,Zanahorias,Frutas y Verduras,2600,26,6,10
2424,2,Leche,Lacteos,9800,26,6,10
2425,2,Papas fritas,Congelados,6600,27,7,10
2426,3,Milanesa,Carniceria,13000,27,7,10
2427,4,Costilla de cerdo,Carniceria,11400,27,7,10
2428,1,Galletitas de chocolate,Galletitas y Snacks,5000,27,7,10
2429,2,Queso rallado,Lacteos,15400,27,7,10
2430,4,Cebolla,Frutas y Verduras,3400,27,7,10
2431,1,Queso cremoso,Lacteos,13800,27,7,10
2432,2,Cerveza,Bebidas,9200,27,7,10
2433,6,Arroz,Conservas,3400,27,7,10
2434,4,Costilla de cerdo,Carniceria,11400,27,7,10
2435,6,Vino tinto,Bebidas,10800,27,7,10
2436,6,Medialunas,Panaderia,2800,28,1,10
2437,4,Medialunas,Panaderia,2800,28,1,10
2438,6,Galletitas de agua,Galletitas y Snacks,4200,28,1,10
2439,1,Tortas,Panaderia,12200,28,1,10
2440,6,Bananas,Frutas y Verduras,5800,28,1,10
2441,5,Costilla de cerdo,Carniceria,11400,28,1,10
2442,5,Papas chips,Galletitas y Snacks,6800,28,1,10
2443,4,Manzanas,Frutas y Verduras,5200,28,1,10
2444,1,Milanesa,Carniceria,13000,28,1,10
2445,4,Papas fritas,Congelados,6600,28,1,10
2446,6,Bananas,Frutas y Verduras,5800,28,1,10
2447,3,Yogur,Lacteos,4200,28,1,10
2448,3,Queso cremoso,Lacteos,13800,28,1,10
2449,6,Garbanzos,Conservas,2900,29,2,10
2450,2,Arroz,Conservas,3400,29,2,10
2451,3,Pollo,Carniceria,14800,29,2,10
2452,2,Salchicha,Carniceria,9000,29,2,10
2453,6,Chorizo,Carniceria,9000,29,2,10
2454,5,Pollo,Carniceria,14800,29,2,10
2455,6,Hamburgesas congeladas,Congelados,7600,29,2,10
2456,3,Galletitas de chocolate,Galletitas y Snacks,5000,29,2,10
2457,5,Papas fritas,Congelados,6600,29,2,10
2458,4,Bananas,Frutas y Verduras,5800,29,2,10
2459,3,Pan frances,Panaderia,6500,29,2,10
2460,4,Atun enlatado,Conservas,5000,29,2,10
2461,6,Queso cremoso,Lacteos,13800,30,3,10
2462,4,Bananas,Frutas y Verduras,5800,30,3,10
2463,6,Manteca,Lacteos,4500,30,3,10
2464,5,Papas fritas,Congelados,6600,30,3,10
2465,1,Leche,Lacteos,9800,30,3,10
2466,1,Leche,Lacteos,9800,30,3,10
2467,3,Facturas,Panaderia,9900,30,3,10
2468,1,Medialunas,Panaderia,2800,30,3,10
2469,6,Manies,Galletitas y Snacks,4400,31,4,10
2470,5,Garbanzos,Conservas,2900,31,4,10
2471,4,Tomates,Frutas y Verduras,5200,31,4,10
2472,4,Milanesa,Carniceria,13000,31,4,10
2473,1,Jugos de frutas,Bebidas,7600,31,4,10
2474,2,Facturas,Panaderia,9900,31,4,10
2475,1,Galletitas de agua,Galletitas y Snacks,4200,31,4,10
2476,6,Galletitas de chocolate,Galletitas y Snacks,5000,31,4,10
2477,5,Cebolla,Frutas y Verduras,3400,31,4,10
2478,6,Galletitas de chocolate,Galletitas y Snacks,5000,31,4,10
2479,1,Manzanas,Frutas y Verduras,5200,1,5,11
2480,2,Galletitas de agua,Galletitas y Snacks,4200,1,5,11
2481,4,Manzanas,Frutas y Verduras,5200,1,5,11
2482,1,Manteca,Lacteos,4500,1,5,11
2483,3,Leche,Lacteos,9800,1,5,11
2484,3,Zanahorias,Frutas y Verduras,2600,1,5,11
2485,6,Atun enlatado,Conservas,5000,1,5,11
2486,5,Pan frances,Panaderia,6500,1,5,11
2487,4,Papas fritas,Congelados,6600,1,5,11
2488,4,Hamburgesas congeladas,Congelados,7600,2,6,11
2489,5,Zanahorias,Frutas y Verduras,2600,2,6,11
2490,1,Lechugas,Frutas y Verduras,3400,2,6,11
2491,6,Zanahorias,Frutas y Verduras,2600,2,6,11
2492,2,Pan frances,Panaderia,6500,2,6,11
2493,4,Tortas,Panaderia,12200,2,6,11
2494,3,Pan frances,Panaderia,6500,2,6,11
2495,6,Manzanas,Frutas y Verduras,5200,3,7,11
2496,4,Pizza congelada,Congelados,12400,3,7,11
2497,5,Chorizo,Carniceria,9000,3,7,11
2498,1,Cerveza,Bebidas,9200,3,7,11
2499,6,Hamburgesas congeladas,Congelados,7600,3,7,11
2500,1,Pollo,Carniceria,14800,3,7,11
2501,4,Milanesa,Carniceria,13000,3,7,11
2502,4,Tomates,Frutas y Verduras,5200,3,7,11
2503,6,Milanesa,Carniceria,13000,3,7,11
2504,1,Galletitas de chocolate,Galletitas y Snacks,5000,3,7,11
2505,3,Manteca,Lacteos,4500,3,7,11
2506,6,Chorizo,Carniceria,9000,4,1,11
2507,5,Lentejas,Conservas,2600,4,1,11
2508,2,Hamburgesas congeladas,Congelados,7600,4,1,11
2509,3,Hamburgesas congeladas,Congelados,7600,4,1,11
2510,3,Tomates,Frutas y Verduras,5200,4,1,11
2511,3,Chorizo,Carniceria,9000,4,1,11
2512,4,Empanadas,Congelados,10800,4,1,11
2513,1,Cebolla,Frutas y Verduras,3400,4,1,11
2514,5,Vino tinto,Bebidas,10800,4,1,11
2515,2,Galletitas de chocolate,Galletitas y Snacks,5000,5,2,11
2516,5,Arroz,Conservas,3400,5,2,11
2517,3,Papas chips,Galletitas y Snacks,6800,5,2,11
2518,5,Agua mineral,Bebidas,5000,5,2,11
2519,6,Leche,Lacteos,9800,5,2,11
2520,3,Facturas,Panaderia,9900,5,2,11
2521,1,Garbanzos,Conservas,2900,5,2,11
2522,2,Zanahorias,Frutas y Verduras,2600,5,2,11
2523,4,Costilla de cerdo,Carniceria,11400,5,2,11
2524,3,Tortas,Panaderia,12200,5,2,11
2525,6,Manies,Galletitas y Snacks,4400,5,2,11
2526,5,Yogur,Lacteos,4200,6,3,11
2527,2,Pan frances,Panaderia,6500,6,3,11
2528,4,Asado,Carniceria,22800,6,3,11
2529,1,Bananas,Frutas y Verduras,5800,6,3,11
2530,6,Papas fritas,Congelados,6600,6,3,11
2531,2,Pan frances,Panaderia,6500,6,3,11
2532,3,Cebolla,Frutas y Verduras,3400,6,3,11
2533,4,Papas fritas,Congelados,6600,6,3,11
2534,6,Cebolla,Frutas y Verduras,3400,6,3,11
2535,3,Cebolla,Frutas y Verduras,3400,6,3,11
2536,3,Lechugas,Frutas y Verduras,3400,6,3,11
2537,1,Lentejas,Conservas,2600,7,4,11
2538,6,Agua mineral,Bebidas,5000,7,4,11
2539,3,Atun enlatado,Conservas,5000,7,4,11
2540,5,Tortas,Panaderia,12200,7,4,11
2541,6,Manzanas,Frutas y Verduras,5200,7,4,11
2542,1,Garbanzos,Conservas,2900,7,4,11
2543,5,Lentejas,Conservas,2600,7,4,11
2544,3,Papas chips,Galletitas y Snacks,6800,7,4,11
2545,3,Empanadas,Congelados,10800,8,5,11
2546,3,Tomates,Frutas y Verduras,5200,8,5,11
2547,4,Garbanzos,Conservas,2900,8,5,11
2548,6,Manies,Galletitas y Snacks,4400,8,5,11
2549,6,Lechugas,Frutas y Verduras,3400,8,5,11
2550,4,Vino tinto,Bebidas,10800,8,5,11
2551,3,Costilla de cerdo,Carniceria,11400,8,5,11
2552,4,Cerveza,Bebidas,9200,8,5,11
2553,5,Atun enlatado,Conservas,5000,8,5,11
2554,6,Papas chips,Galletitas y Snacks,6800,9,6,11
2555,5,Lentejas,Conservas,2600,9,6,11
2556,3,Pizza congelada,Congelados,12400,9,6,11
2557,6,Hamburgesas congeladas,Congelados,7600,9,6,11
2558,2,Vino tinto,Bebidas,10800,9,6,11
2559,3,Leche,Lacteos,9800,9,6,11
2560,5,Agua mineral,Bebidas,5000,9,6,11
2561,4,Garbanzos,Conservas,2900,9,6,11
2562,2,Tortas,Panaderia,12200,9,6,11
2563,3,Pan integral,Panaderia,10000,9,6,11
2564,4,Lechugas,Frutas y Verduras,3400,9,6,11
2565,2,Manteca,Lacteos,4500,9,6,11
2566,5,Empanadas,Congelados,10800,10,7,11
2567,2,Pan integral,Panaderia,10000,10,7,11
2568,2,Milanesa,Carniceria,13000,10,7,11
2569,5,Manzanas,Frutas y Verduras,5200,10,7,11
2570,3,Tortas,Panaderia,12200,10,7,11
2571,1,Hamburgesas congeladas,Congelados,7600,10,7,11
2572,3,Asado,Carniceria,22800,10,7,11
2573,3,Arroz,Conservas,3400,10,7,11
2574,2,Galletitas de chocolate,Galletitas y Snacks,5000,10,7,11
2575,2,Papas fritas,Congelados,6600,10,7,11
