,ID_Venta,Fecha,ID_Cliente,ID_Producto,Cantidad,Método_Pago,Estado
2272,1528,6/10/2024,90,29,2,3,Pendiente
2273,1560,6/10/2024,240,9,5,3,Pendiente
2274,1971,6/10/2024,176,30,1,3,Completa
2275,2491,6/10/2024,91,5,3,4,Pendiente
2276,2948,6/10/2024,278,32,6,4,Completa
2277,137,07/10/2024,264,15,1,5,Pendiente
2278,1330,7/10/2024,285,7,6,4,Pendiente
2279,1360,7/10/2024,177,37,4,3,Completa
2280,1571,7/10/2024,14,18,6,4,Completa
2281,1603,7/10/2024,50,22,3,4,Completa
2282,2122,7/10/2024,120,2,5,5,Completa
2283,2275,7/10/2024,227,36,1,1,Completa
2284,2569,7/10/2024,177,32,4,4,Completa
2285,2853,7/10/2024,259,25,4,2,Completa
2286,553,08/10/2024,255,21,5,4,Completa
2287,2910,8/10/2024,77,34,4,1,Completa
2288,712,09/10/2024,247,15,4,1,Completa
2289,769,09/10/2024,289,17,5,3,Completa
2290,1012,9/10/2024,127,1,2,4,Completa
2291,1280,9/10/2024,239,10,1,5,Completa
2292,1512,9/10/2024,91,11,2,5,Completa
2293,1684,9/10/2024,174,8,3,5,Completa
2294,2662,9/10/2024,15,14,6,4,Completa
2295,2919,9/10/2024,238,32,4,5,Completa
2296,363,10/10/2024,219,23,2,2,Completa
2297,430,10/10/2024,26,25,2,5,Completa
2298,541,10/10/2024,106,21,4,1,Completa
2299,602,10/10/2024,53,35,1,4,Completa
2300,740,10/10/2024,62,17,3,3,Completa
2301,1246,10/10/2024,54,38,6,2,Completa
2302,1414,10/10/2024,248,24,4,5,Pendiente
2303,2523,10/10/2024,63,17,6,5,Completa
2304,2684,10/10/2024,282,35,5,2,Completa
2305,2776,10/10/2024,10,33,3,3,Pendiente
2306,36,11/10/2024,77,27,2,1,Completa
2307,84,11/10/2024,110,13,1,4,Completa
2308,285,11/10/2024,239,15,2,1,Completa
2309,993,11/10/2024,313,10,5,4,Completa
2310,1152,11/10/2024,111,6,3,4,Completa
2311,1701,11/10/2024,200,3,2,5,Pendiente
2312,1726,11/10/2024,241,28,3,4,Completa
2313,2104,11/10/2024,320,15,5,4,Pendiente
2314,2710,11/10/2024,5,8,2,5,Completa
2315,2953,11/10/2024,1,22,5,4,Completa
2316,310,12/10/2024,152,25,3,5,Completa
2317,359,12/10/2024,56,18,1,5,Completa
2318,394,12/10/2024,293,24,6,5,Completa
2319,1748,12/10/2024,218,32,4,3,Completa
2320,2099,12/10/2024,147,34,1,5,Completa
2321,2360,12/10/2024,250,21,1,4,Completa
2322,2387,12/10/2024,22,32,2,4,Completa
2323,2922,12/10/2024,230,22,4,1,Completa
2324,301,13/10/2024,326,21,4,4,Completa
2325,859,13/10/2024,78,8,4,3,Completa
2326,1836,13/10/2024,141,18,5,1,Completa
2327,2113,13/10/2024,119,37,6,5,Completa
2328,2370,13/10/2024,19,28,5,2,Completa
2329,2952,13/10/2024,23,32,6,1,Completa
2330,564,14/10/2024,11,35,5,1,Completa
2331,856,14/10/2024,27,19,2,5,Completa
2332,872,14/10/2024,29,16,6,1,Completa
2333,921,14/10/2024,46,21,2,5,Completa
2334,1021,14/10/2024,24,20,6,2,Completa
2335,1376,14/10/2024,61,16,1,2,Completa
2336,1585,14/10/2024,297,9,2,4,Completa
2337,1768,14/10/2024,260,21,5,4,Completa
2338,2374,14/10/2024,8,2,5,5,Completa
2339,2829,14/10/2024,188,2,1,5,Pendiente
2340,569,15/10/2024,184,25,4,1,Completa
2341,653,15/10/2024,29,3,1,3,Completa
2342,918,15/10/2024,61,11,2,1,Completa
2343,945,15/10/2024,241,30,5,3,Completa
2344,1024,15/10/2024,168,37,1,3,Completa
2345,1374,15/10/2024,21,38,4,3,Completa
2346,1469,15/10/2024,104,25,2,3,Completa
2347,1538,15/10/2024,104,29,6,5,Completa
2348,2352,15/10/2024,193,31,6,1,Pendiente
2349,2818,15/10/2024,310,30,2,4,Completa
2350,2847,15/10/2024,180,15,2,5,Completa
2351,307,16/10/2024,50,27,1,2,Completa
2352,605,16/10/2024,299,5,4,1,Completa
2353,645,16/10/2024,188,3,1,5,Completa
2354,912,16/10/2024,306,19,6,2,Completa
2355,1018,16/10/2024,291,14,3,4,Completa
2356,1020,16/10/2024,61,32,6,5,Completa
2357,1222,16/10/2024,82,27,3,4,Pendiente
2358,1277,16/10/2024,163,2,2,4,Completa
2359,1322,16/10/2024,60,21,2,4,Pendiente
2360,1392,16/10/2024,49,28,4,3,Completa
2361,1446,16/10/2024,9,20,3,4,Pendiente
2362,2816,16/10/2024,287,34,6,3,Completa
2363,38,17/10/2024,271,20,6,3,Completa
2364,326,17/10/2024,132,32,3,2,Pendiente
2365,415,17/10/2024,148,21,1,4,Completa
2366,435,17/10/2024,70,31,3,5,Completa
2367,1209,17/10/2024,19,28,3,4,Completa
2368,1453,17/10/2024,275,25,4,5,Completa
2369,1596,17/10/2024,85,26,2,5,Completa
2370,1969,17/10/2024,233,29,1,1,Completa
2371,2120,17/10/2024,316,13,5,3,Completa
2372,2171,17/10/2024,106,30,2,3,Completa
2373,2231,17/10/2024,6,19,3,3,Completa
2374,2679,17/10/2024,63,3,1,1,Completa
2375,630,18/10/2024,290,18,5,2,Completa
2376,678,18/10/2024,47,27,1,4,Completa
2377,955,18/10/2024,196,6,3,4,Completa
2378,966,18/10/2024,120,22,1,4,Pendiente
2379,2131,18/10/2024,315,5,5,5,Completa
2380,2386,18/10/2024,102,15,5,5,Completa
2381,2739,18/10/2024,6,1,4,5,Completa
2382,678,18/10/2024,47,27,1,4,Completa
2383,439,19/10/2024,207,36,2,2,Completa
2384,530,19/10/2024,31,31,6,3,Completa
2385,978,19/10/2024,116,19,3,5,Completa
2386,1062,19/10/2024,141,34,3,5,Pendiente
2387,1579,19/10/2024,20,22,1,3,Completa
2388,1719,19/10/2024,1,11,3,5,Completa
2389,2115,19/10/2024,250,29,4,5,Pendiente
2390,2312,19/10/2024,22,20,5,5,Completa
2391,2371,19/10/2024,264,6,3,3,Completa
2392,2422,19/10/2024,219,4,1,1,Completa
2393,2542,19/10/2024,189,25,4,4,Pendiente
2394,675,20/10/2024,168,26,4,5,Completa
2395,752,20/10/2024,48,24,3,4,Completa
2396,823,20/10/2024,225,14,6,4,Completa
2397,841,20/10/2024,280,11,2,5,Pendiente
2398,910,20/10/2024,208,24,5,5,Completa
2399,1356,20/10/2024,228,4,6,2,Completa
2400,1391,20/10/2024,6,22,2,1,Completa
2401,1716,20/10/2024,15,34,5,1,Completa
2402,1718,20/10/2024,224,3,3,1,Completa
2403,1911,20/10/2024,64,10,5,4,Pendiente
2404,2337,20/10/2024,242,7,4,3,Pendiente
2405,2588,20/10/2024,116,27,4,3,Completa
2406,2594,20/10/2024,75,3,1,1,Completa
2407,2781,20/10/2024,224,25,5,5,Completa
2408,675,20/10/2024,168,26,4,5,Completa
2409,132,21/10/2024,95,27,1,4,Pendiente
2410,1275,21/10/2024,18,15,5,4,Completa
2411,1454,21/10/2024,272,10,6,1,Completa
2412,1559,21/10/2024,226,1,1,3,Completa
2413,1683,21/10/2024,181,12,4,3,Completa
2414,760,22/10/2024,4,28,5,4,Completa
2415,767,22/10/2024,9,32,2,4,Pendiente
2416,886,22/10/2024,74,2,4,3,Pendiente
2417,1740,22/10/2024,210,7,6,1,Completa
2418,2279,22/10/2024,219,28,3,3,Completa
2419,2317,22/10/2024,174,13,6,1,Completa
2420,2546,22/10/2024,274,23,4,1,Completa
2421,173,23/10/2024,168,36,1,5,Completa
2422,840,23/10/2024,116,27,1,5,Completa
2423,1191,23/10/2024,285,10,5,1,Completa
2424,1336,23/10/2024,122,34,6,3,Completa
2425,1742,23/10/2024,175,7,2,3,Completa
2426,1936,23/10/2024,89,29,5,1,Pendiente
2427,2589,23/10/2024,274,22,5,4,Completa
2428,2670,23/10/2024,311,24,6,3,Completa
2429,629,24/10/2024,157,14,1,1,Pendiente
2430,1491,24/10/2024,132,35,2,2,Completa
2431,2072,24/10/2024,11,29,4,4,Completa
2432,2177,24/10/2024,37,18,6,4,Completa
2433,2504,24/10/2024,161,22,3,1,Completa
2434,235,25/10/2024,177,3,2,4,Pendiente
2435,242,25/10/2024,152,1,3,1,Completa
2436,613,25/10/2024,325,27,3,4,Completa
2437,1087,25/10/2024,170,25,2,2,Completa
2438,1485,25/10/2024,162,38,1,5,Completa
2439,2587,25/10/2024,221,37,1,5,Completa
2440,228,26/10/2024,209,11,4,5,Completa
2441,423,26/10/2024,34,27,6,5,Completa
2442,1303,26/10/2024,203,33,1,5,Completa
2443,1327,26/10/2024,205,23,3,2,Pendiente
2444,1728,26/10/2024,46,19,5,4,Completa
2445,2514,26/10/2024,255,21,5,1,Completa
2446,2723,26/10/2024,321,1,2,5,Completa
2447,33,27/10/2024,65,23,2,5,Completa
2448,314,27/10/2024,122,8,3,4,Completa
2449,458,27/10/2024,102,10,4,5,Completa
2450,1283,27/10/2024,318,32,1,4,Completa
2451,1293,27/10/2024,247,4,2,4,Completa
2452,1308,27/10/2024,185,22,4,1,Completa
2453,1315,27/10/2024,222,3,1,1,Completa
2454,1405,27/10/2024,187,29,2,2,Completa
2455,1536,27/10/2024,203,35,6,1,Completa
2456,2273,27/10/2024,304,10,4,4,Completa
2457,2733,27/10/2024,27,30,6,1,Completa
2458,1119,28/10/2024,142,15,6,2,Completa
2459,1533,28/10/2024,118,15,4,4,Completa
2460,1696,28/10/2024,316,31,6,5,Pendiente
2461,1750,28/10/2024,310,16,1,5,Completa
2462,1833,28/10/2024,14,18,6,5,Completa
2463,2488,28/10/2024,55,10,5,5,Completa
2464,2494,28/10/2024,211,33,5,1,Completa
2465,2501,28/10/2024,272,17,4,4,Completa
2466,2549,28/10/2024,239,8,1,4,Completa
2467,2575,28/10/2024,13,23,4,4,Pendiente
2468,2598,28/10/2024,155,18,6,5,Pendiente
2469,2866,28/10/2024,6,2,3,5,Completa
2470,2897,28/10/2024,36,3,3,4,Completa
2471,32,29/10/2024,155,37,6,4,Completa
2472,331,29/10/2024,157,35,2,3,Completa
2473,668,29/10/2024,160,9,3,5,Completa
2474,758,29/10/2024,168,11,2,1,Completa
2475,759,29/10/2024,4,7,6,4,Completa
2476,1367,29/10/2024,248,9,5,5,Completa
2477,1668,29/10/2024,55,26,6,4,Completa
2478,1882,29/10/2024,7,32,3,4,Completa
2479,2078,29/10/2024,60,23,5,5,Completa
2480,2080,29/10/2024,62,18,4,5,Pendiente
2481,2242,29/10/2024,134,12,3,4,Pendiente
2482,2812,29/10/2024,89,38,4,5,Completa
2483,668,29/10/2024,160,9,3,5,Completa
2484,125,30/10/2024,190,3,6,5,Pendiente
2485,1027,30/10/2024,140,18,4,1,Completa
2486,1193,30/10/2024,217,5,6,4,Completa
2487,1483,30/10/2024,303,23,5,1,Completa
2488,1785,30/10/2024,207,1,1,4,Completa
2489,1930,30/10/2024,302,1,1,1,Completa
2490,2383,30/10/2024,237,14,3,4,Completa
2491,2858,30/10/2024,154,15,1,5,Completa
2492,109,31/10/2024,285,34,6,2,Completa
2493,234,31/10/2024,255,37,5,5,Completa
2494,965,31/10/2024,177,19,4,3,Completa
2495,1192,31/10/2024,277,8,4,5,Pendiente
2496,1361,31/10/2024,192,28,1,3,Completa
2497,1436,31/10/2024,165,14,2,4,Completa
2498,1610,31/10/2024,198,31,1,1,Completa
2499,1644,31/10/2024,111,32,6,5,Completa
2500,1972,31/10/2024,305,22,5,2,Completa
2501,2843,31/10/2024,3,32,6,5,Completa
2502,99,01/11/2024,11,17,1,2,Completa
2503,674,01/11/2024,157,31,2,3,Completa
2504,963,01/11/2024,107,17,4,4,Completa
2505,1048,1/11/2024,185,5,1,2,Completa
2506,1510,1/11/2024,34,1,3,2,Completa
2507,1978,1/11/2024,210,21,3,4,Completa
2508,2143,1/11/2024,54,38,6,4,Completa
2509,2247,1/11/2024,15,12,5,4,Completa
2510,2877,1/11/2024,152,23,4,5,Pendiente
2511,674,01/11/2024,157,31,2,3,Completa
2512,93,02/11/2024,101,26,4,2,Pendiente
2513,283,02/11/2024,292,21,5,1,Pendiente
2514,830,02/11/2024,55,20,1,5,Completa
2515,1304,2/11/2024,19,21,6,5,Completa
2516,1445,2/11/2024,104,12,2,5,Pendiente
2517,1869,2/11/2024,205,16,4,5,Completa
2518,2987,2/11/2024,2,12,3,5,Completa
2519,775,03/11/2024,71,17,6,2,Completa
2520,834,03/11/2024,111,25,4,1,Completa
2521,890,03/11/2024,296,7,5,4,Completa
2522,1029,3/11/2024,9,29,1,5,Pendiente
2523,1161,3/11/2024,277,26,6,4,Completa
2524,1396,3/11/2024,209,9,1,5,Completa
2525,1489,3/11/2024,22,8,4,5,Completa
2526,1711,3/11/2024,183,19,4,4,Completa
2527,2011,3/11/2024,322,8,6,3,Pendiente
2528,2063,3/11/2024,8,32,1,1,Completa
2529,2753,3/11/2024,319,5,3,4,Completa
2530,20,04/11/2024,122,7,6,2,Completa
2531,76,04/11/2024,147,36,5,3,Completa
2532,158,04/11/2024,319,26,2,5,Pendiente
2533,544,04/11/2024,252,26,3,4,Completa
2534,982,04/11/2024,245,19,3,4,Completa
2535,1490,4/11/2024,255,7,3,3,Completa
2536,1573,4/11/2024,298,24,4,4,Completa
2537,1832,4/11/2024,173,22,1,3,Completa
2538,2121,4/11/2024,261,30,5,4,Completa
2539,791,05/11/2024,210,32,2,4,Completa
2540,1073,5/11/2024,173,35,5,5,Pendiente
2541,1364,5/11/2024,65,33,3,1,Completa
2542,1939,5/11/2024,141,27,5,5,Completa
2543,2030,5/11/2024,70,1,6,5,Pendiente
2544,2445,5/11/2024,56,14,3,4,Completa
2545,2603,5/11/2024,156,37,1,1,Pendiente
2546,2644,5/11/2024,69,21,2,4,Completa
2547,2646,5/11/2024,228,10,4,5,Completa
2548,2859,5/11/2024,280,16,3,5,Completa
2549,2904,5/11/2024,165,34,6,4,Completa
2550,155,06/11/2024,125,2,5,3,Pendiente
2551,480,06/11/2024,161,12,2,2,Completa
2552,980,06/11/2024,119,6,4,4,Completa
2553,1298,6/11/2024,216,18,1,5,Completa
2554,1342,6/11/2024,119,23,6,1,Completa
2555,1645,6/11/2024,13,12,2,5,Completa
2556,1818,6/11/2024,279,22,3,4,Completa
2557,2500,6/11/2024,20,23,4,5,Completa
2558,2597,6/11/2024,80,22,6,4,Completa
2559,2631,6/11/2024,27,22,3,4,Completa
2560,2983,6/11/2024,234,20,3,3,Completa
2561,101,07/11/2024,281,36,1,5,Completa
2562,401,07/11/2024,27,27,6,4,Completa
2563,509,07/11/2024,136,38,3,5,Completa
2564,667,07/11/2024,189,16,5,3,Completa
2565,1215,7/11/2024,297,17,6,3,Pendiente
2566,1418,7/11/2024,111,37,1,5,Pendiente
2567,1965,7/11/2024,185,36,5,4,Completa
2568,2031,7/11/2024,190,33,3,5,Completa
2569,250,08/11/2024,313,24,3,5,Pendiente
2570,278,08/11/2024,180,19,3,1,Completa
2571,366,08/11/2024,111,37,4,4,Completa
2572,467,08/11/2024,271,34,6,4,Completa
2573,698,08/11/2024,225,20,6,1,Pendiente
2574,1721,8/11/2024,46,30,4,1,Completa
2575,2124,8/11/2024,70,10,3,4,Completa
2576,2228,8/11/2024,155,29,4,4,Completa
2577,2960,8/11/2024,240,38,5,4,Completa
2578,176,09/11/2024,68,33,6,5,Completa
2579,188,09/11/2024,323,36,5,5,Pendiente
2580,446,09/11/2024,234,25,3,1,Completa
2581,638,09/11/2024,236,26,6,4,Completa
2582,687,09/11/2024,43,30,2,1,Completa
2583,835,09/11/2024,224,1,3,5,Completa
2584,913,09/11/2024,36,27,5,5,Completa
2585,1219,9/11/2024,125,37,4,3,Completa
2586,2148,9/11/2024,43,16,2,1,Completa
2587,2296,9/11/2024,254,13,3,5,Completa
2588,2367,9/11/2024,83,20,4,1,Completa
2589,2696,9/11/2024,86,5,2,5,Completa
2590,687,09/11/2024,43,30,2,1,Completa
2591,658,10/11/2024,29,24,5,5,Completa
2592,709,10/11/2024,20,13,2,3,Completa
2593,1032,10/11/2024,20,8,2,5,Completa
2594,1158,10/11/2024,88,17,5,3,Completa
2595,1231,10/11/2024,242,16,3,4,Cancelada
2596,1982,10/11/2024,283,26,1,3,Completa
2597,2101,10/11/2024,260,6,3,1,Pendiente
2598,2195,10/11/2024,197,35,3,1,Pendiente
2599,2468,10/11/2024,307,32,2,3,Completa
2600,2621,10/11/2024,112,23,2,5,Pendiente
2601,2759,10/11/2024,170,15,3,1,Completa
2602,477,11/11/2024,102,6,6,4,Completa
2603,891,11/11/2024,79,32,3,4,Completa
2604,940,11/11/2024,220,29,4,2,Completa
2605,1480,11/11/2024,113,17,3,1,Completa
2606,2292,11/11/2024,225,8,5,5,Completa
2607,12,12/11/2024,247,20,5,1,Completa
2608,672,12/11/2024,63,38,2,5,Pendiente
2609,781,12/11/2024,68,12,5,4,Completa
2610,1654,12/11/2024,183,10,1,3,Cancelada
2611,1662,12/11/2024,133,26,5,4,Pendiente
2612,1910,12/11/2024,292,38,4,5,Completa
2613,1927,12/11/2024,59,18,1,5,Pendiente
2614,2097,12/11/2024,296,20,1,5,Completa
2615,2363,12/11/2024,59,17,6,5,Pendiente
2616,2417,12/11/2024,307,1,6,2,Completa
2617,2686,12/11/2024,44,15,3,5,Completa
2618,2730,12/11/2024,224,3,6,5,Pendiente
2619,672,12/11/2024,63,38,2,5,Pendiente
2620,107,13/11/2024,7,24,5,5,Completa
2621,345,13/11/2024,132,26,6,2,Completa
2622,609,13/11/2024,241,34,4,5,Completa
2623,661,13/11/2024,151,21,6,1,Completa
2624,793,13/11/2024,175,2,2,1,Completa
2625,814,13/11/2024,262,22,4,5,Completa
2626,1016,13/11/2024,131,4,4,4,Completa
2627,1022,13/11/2024,134,9,4,5,Completa
2628,1075,13/11/2024,207,18,3,5,Completa
2629,1276,13/11/2024,99,4,1,1,Completa
2630,2167,13/11/2024,311,27,1,3,Completa
2631,2262,13/11/2024,222,19,2,4,Completa
2632,2298,13/11/2024,140,33,2,3,Completa
2633,2506,13/11/2024,84,26,1,4,Completa
2634,2868,13/11/2024,94,25,5,4,Completa
2635,1772,14/11/2024,164,24,2,4,Pendiente
2636,2004,14/11/2024,252,7,2,5,Completa
2637,2345,14/11/2024,194,2,4,4,Pendiente
2638,2463,14/11/2024,95,27,4,5,Completa
2639,2541,14/11/2024,3,38,3,1,Completa
2640,2543,14/11/2024,296,32,4,1,Completa
2641,2807,14/11/2024,26,7,3,1,Pendiente
2642,490,15/11/2024,20,5,6,4,Completa
2643,871,15/11/2024,242,25,4,1,Completa
2644,1420,15/11/2024,277,33,4,4,Completa
2645,1488,15/11/2024,162,31,4,1,Completa
2646,1883,15/11/2024,2,6,2,1,Completa
2647,2062,15/11/2024,172,28,1,4,Completa
2648,2805,15/11/2024,256,8,6,4,Completa
2649,747,16/11/2024,84,21,1,5,Completa
2650,1497,16/11/2024,63,37,2,4,Completa
2651,2207,16/11/2024,149,17,1,4,Pendiente
2652,2336,16/11/2024,148,37,4,4,Completa
2653,2867,16/11/2024,7,17,1,1,Completa
2654,2888,16/11/2024,83,28,3,3,Completa
2655,513,17/11/2024,278,25,6,4,Completa
2656,983,17/11/2024,11,33,6,1,Completa
2657,1892,17/11/2024,222,13,1,4,Completa
2658,1993,17/11/2024,99,31,1,1,Completa
2659,2444,17/11/2024,185,4,6,3,Pendiente
2660,2456,17/11/2024,243,37,1,1,Pendiente
2661,65,18/11/2024,205,27,5,3,Completa
2662,253,18/11/2024,14,15,2,5,Completa
2663,443,18/11/2024,263,9,2,4,Completa
2664,588,18/11/2024,261,25,2,3,Completa
2665,1236,18/11/2024,228,29,4,2,Completa
2666,1410,18/11/2024,34,12,4,2,Completa
2667,1508,18/11/2024,295,6,4,5,Completa
2668,1948,18/11/2024,5,19,3,4,Completa
2669,2203,18/11/2024,68,14,5,5,Completa
2670,2267,18/11/2024,239,23,6,2,Completa
2671,2343,18/11/2024,263,11,1,3,Completa
2672,2742,18/11/2024,25,3,1,3,Completa
2673,611,19/11/2024,119,38,6,4,Completa
2674,887,19/11/2024,214,16,6,4,Completa
2675,1623,19/11/2024,315,14,4,4,Completa
2676,2006,19/11/2024,152,33,3,4,Completa
2677,2428,19/11/2024,319,5,1,1,Pendiente
2678,2813,19/11/2024,264,10,2,4,Completa
2679,16,20/11/2024,106,3,1,5,Pendiente
2680,718,20/11/2024,292,17,1,1,Completa
2681,731,20/11/2024,314,20,2,2,Completa
2682,907,20/11/2024,68,35,3,4,Completa
2683,2000,20/11/2024,151,9,3,3,Completa
2684,2431,20/11/2024,31,26,5,2,Completa
2685,2535,20/11/2024,118,29,2,3,Completa
2686,2637,20/11/2024,316,26,1,1,Completa
2687,662,21/11/2024,214,34,5,5,Completa
2688,690,21/11/2024,166,12,4,3,Completa
2689,797,21/11/2024,267,1,2,5,Completa
2690,879,21/11/2024,110,24,4,5,Completa
2691,885,21/11/2024,72,26,3,5,Completa
2692,1173,21/11/2024,193,11,6,4,Pendiente
2693,1554,21/11/2024,212,33,1,1,Completa
2694,1815,21/11/2024,93,1,4,3,Pendiente
2695,2001,21/11/2024,271,6,1,4,Completa
2696,2079,21/11/2024,11,11,5,2,Pendiente
2697,2100,21/11/2024,260,24,6,2,Pendiente
2698,2619,21/11/2024,209,14,4,1,Completa
2699,690,21/11/2024,166,12,4,3,Completa
2700,111,22/11/2024,103,29,5,2,Completa
2701,846,22/11/2024,266,1,4,1,Completa
2702,1296,22/11/2024,174,12,5,3,Pendiente
2703,2125,22/11/2024,231,5,5,5,Completa
2704,2347,22/11/2024,122,23,2,5,Completa
2705,127,23/11/2024,95,1,3,5,Pendiente
2706,231,23/11/2024,39,31,3,1,Pendiente
2707,341,23/11/2024,315,5,4,2,Completa
2708,1178,23/11/2024,249,32,1,5,Pendiente
2709,1378,23/11/2024,95,5,3,5,Completa
2710,1428,23/11/2024,266,37,2,1,Completa
2711,1578,23/11/2024,283,27,3,3,Completa
2712,1630,23/11/2024,317,7,1,1,Completa
2713,256,24/11/2024,34,8,5,5,Pendiente
2714,1413,24/11/2024,175,8,5,1,Completa
2715,1697,24/11/2024,173,13,1,5,Pendiente
2716,1893,24/11/2024,245,38,4,5,Completa
2717,1953,24/11/2024,71,32,1,5,Completa
2718,1958,24/11/2024,310,23,5,4,Completa
2719,2307,24/11/2024,182,19,2,1,Completa
2720,2562,24/11/2024,79,36,6,1,Completa
2721,120,25/11/2024,16,38,4,2,Pendiente
2722,440,25/11/2024,269,30,1,3,Completa
2723,558,25/11/2024,33,26,5,1,Pendiente
2724,704,25/11/2024,105,30,6,1,Completa
2725,874,25/11/2024,326,26,6,5,Pendiente
2726,1150,25/11/2024,274,12,3,5,Pendiente
2727,1251,25/11/2024,290,21,4,5,Completa
2728,1592,25/11/2024,27,9,6,5,Completa
2729,2694,25/11/2024,52,25,4,2,Completa
2730,2797,25/11/2024,10,17,2,4,Completa
2731,115,26/11/2024,19,21,4,3,Completa
2732,200,26/11/2024,142,35,6,2,Completa
2733,501,26/11/2024,317,35,5,4,Completa
2734,1105,26/11/2024,247,26,3,1,Completa
2735,1637,26/11/2024,293,20,2,1,Completa
2736,1784,26/11/2024,179,30,6,4,Completa
2737,2698,26/11/2024,146,28,5,2,Completa
2738,2871,26/11/2024,219,5,3,3,Completa
2739,2939,26/11/2024,279,34,1,5,Completa
2740,1566,27/11/2024,206,10,5,5,Pendiente
2741,2230,27/11/2024,24,18,2,4,Completa
2742,2464,27/11/2024,18,34,6,4,Completa
2743,2825,27/11/2024,207,30,2,4,Pendiente
2744,2998,27/11/2024,228,22,1,1,Completa
2745,221,28/11/2024,31,4,2,1,Completa
2746,319,28/11/2024,199,12,4,4,Completa
2747,942,28/11/2024,5,34,3,3,Completa
2748,1370,28/11/2024,250,1,4,5,Completa
2749,1521,28/11/2024,168,5,6,2,Completa
2750,1669,28/11/2024,93,7,6,4,Completa
2751,2369,28/11/2024,283,34,3,4,Completa
2752,2410,28/11/2024,93,35,2,1,Pendiente
2753,2595,28/11/2024,196,32,5,4,Completa
2754,161,29/11/2024,134,14,5,3,Completa
2755,465,29/11/2024,93,30,6,3,Completa
2756,845,29/11/2024,318,32,4,5,Completa
2757,1170,29/11/2024,17,26,4,2,Completa
2758,2129,29/11/2024,49,36,4,4,Completa
2759,2144,29/11/2024,281,24,4,4,Completa
2760,2754,29/11/2024,95,26,2,4,Completa
2761,2842,29/11/2024,185,3,2,4,Completa
2762,2985,29/11/2024,186,17,2,4,Completa
2763,1694,30/11/2024,64,28,5,1,Completa
2764,1811,30/11/2024,321,18,4,1,Completa
2765,2322,30/11/2024,63,7,6,4,Pendiente
2766,2353,30/11/2024,39,33,3,2,Completa
2767,2425,30/11/2024,132,24,2,4,Completa
2768,2764,30/11/2024,50,1,1,4,Pendiente
2769,2984,30/11/2024,95,36,3,5,Completa
2770,151,01/12/2024,317,20,2,2,Completa
2771,196,01/12/2024,104,27,4,1,Completa
2772,390,01/12/2024,74,26,4,4,Completa
2773,404,01/12/2024,72,29,3,1,Pendiente
2774,937,01/12/2024,261,27,4,2,Completa
2775,1113,1/12/2024,4,17,2,1,Completa
2776,1383,1/12/2024,185,10,3,4,Completa
2777,1455,1/12/2024,271,29,4,4,Completa
2778,1542,1/12/2024,250,33,4,1,Completa
2779,1820,1/12/2024,170,30,2,1,Completa
2780,1959,1/12/2024,58,16,6,5,Completa
2781,2039,1/12/2024,88,12,3,1,Completa
2782,2906,1/12/2024,290,1,4,1,Completa
2783,2912,1/12/2024,39,26,2,5,Completa
2784,483,02/12/2024,230,25,6,4,Completa
2785,496,02/12/2024,137,33,1,5,Completa
2786,924,02/12/2024,90,1,2,3,Completa
2787,990,02/12/2024,136,27,6,4,Completa
2788,1267,2/12/2024,130,1,2,5,Completa
2789,1273,2/12/2024,289,29,3,1,Completa
2790,1884,2/12/2024,98,33,5,3,Completa
2791,2856,2/12/2024,87,36,5,4,Completa
2792,3000,2/12/2024,266,31,2,1,Pendiente
2793,7,03/12/2024,43,23,6,5,Completa
2794,693,03/12/2024,15,7,4,5,Completa
2795,1292,3/12/2024,287,24,3,4,Completa
2796,1507,3/12/2024,145,25,4,3,Completa
2797,2028,3/12/2024,226,16,3,3,Completa
2798,2573,3/12/2024,143,7,1,2,Completa
2799,2817,3/12/2024,254,18,2,1,Pendiente
2800,693,03/12/2024,15,7,4,5,Completa
2801,64,04/12/2024,82,24,4,1,Completa
2802,122,04/12/2024,237,14,5,1,Completa
2803,847,04/12/2024,244,29,3,5,Completa
2804,1056,4/12/2024,46,8,2,5,Completa
2805,2250,4/12/2024,276,4,4,5,Completa
2806,2297,4/12/2024,69,23,2,5,Completa
2807,2349,4/12/2024,90,9,5,1,Completa
2808,2591,4/12/2024,305,9,6,5,Completa
2809,424,05/12/2024,259,2,5,3,Completa
2810,782,05/12/2024,12,2,3,5,Completa
2811,915,05/12/2024,75,14,3,4,Completa
2812,1240,5/12/2024,56,28,1,5,Completa
2813,2010,5/12/2024,9,4,3,3,Completa
2814,2173,5/12/2024,128,25,1,5,Completa
2815,2217,5/12/2024,198,6,6,3,Completa
2816,2706,5/12/2024,21,24,4,4,Pendiente
2817,269,06/12/2024,66,15,2,1,Completa
2818,643,06/12/2024,93,15,5,2,Completa
2819,742,06/12/2024,45,11,5,5,Completa
2820,1201,6/12/2024,161,10,1,3,Completa
2821,2380,6/12/2024,175,12,5,3,Completa
2822,2517,6/12/2024,308,3,2,4,Pendiente
2823,145,07/12/2024,257,13,4,3,Completa
2824,264,07/12/2024,275,24,4,4,Completa
2825,1002,7/12/2024,7,19,3,4,Completa
2826,1879,7/12/2024,160,4,4,4,Completa
2827,2012,7/12/2024,210,33,4,4,Completa
2828,2179,7/12/2024,150,23,4,4,Completa
2829,2608,7/12/2024,222,12,4,3,Completa
